sampleOverall,sampleIndiv,GC,normcov
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,86,1.979285
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,87,2.341193
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,88,2.357343
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,89,2.588277
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,90,2.506718
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,91,3.764471
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,92,3.057710
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,93,3.758925
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,94,15.137596
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,95,39.755404
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,96,45.215795
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,97,232.551481
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,98,467.895565
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,99,186.776781
HiSeq2500_LAB01_Son_REP01,HiSeq2500_LAB01_Son_REP01,100,0.216741
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,0,3.219348
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,1,0.823797
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,2,0.823892
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,3,1.225303
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,4,1.005923
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,5,1.337925
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,6,2.040708
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,7,2.690175
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,8,1.998126
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,9,2.345742
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,10,2.261655
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,11,2.193704
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,12,2.070230
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,13,1.864653
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,14,1.739780
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,15,1.567435
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,16,1.413032
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,17,1.359758
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,18,1.311409
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,19,1.306703
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,20,1.279910
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,21,1.276676
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,22,1.228588
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,23,1.205395
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,24,1.177373
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,25,1.142990
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,26,1.125636
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,27,1.105423
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,28,1.093211
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,29,1.083840
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,30,1.074250
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,31,1.067547
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,32,1.067676
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,33,1.068945
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,34,1.068515
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,35,1.073827
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,36,1.078034
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,37,1.076141
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,38,1.076356
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,39,1.074036
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,40,1.062111
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,41,1.045083
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,42,1.028533
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,43,1.002177
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,44,0.971627
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,45,0.949118
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,46,0.924886
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,47,0.906539
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,48,0.891981
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,49,0.878048
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,50,0.866599
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,51,0.855768
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,52,0.846460
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,53,0.838567
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,54,0.832960
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,55,0.826545
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,56,0.819601
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,57,0.812125
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,58,0.802478
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,59,0.792817
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,60,0.781771
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,61,0.770342
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,62,0.757473
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,63,0.745804
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,64,0.734662
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,65,0.726107
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,66,0.714173
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,67,0.706398
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,68,0.704112
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,69,0.700984
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,70,0.697297
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,71,0.691503
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,72,0.692946
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,73,0.708965
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,74,0.728165
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,75,0.763913
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,76,0.768046
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,77,0.805547
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,78,0.808476
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,79,0.804682
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,80,0.817434
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,81,0.842670
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,82,0.901670
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,83,0.912396
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,84,1.024905
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,85,1.093065
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,86,1.309655
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,87,1.546946
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,88,1.530826
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,89,1.726871
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,90,1.646675
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,91,2.647040
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,92,1.995992
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,93,2.581023
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,94,12.288287
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,95,34.640117
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,96,39.070771
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,97,209.954808
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,98,437.009915
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,99,166.661986
HiSeq2500_LAB01_Son_REP02,HiSeq2500_LAB01_Son_REP02,100,0.103215
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,0,3.052208
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,1,0.715606
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,2,0.737284
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,3,1.094839
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,4,0.972665
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,5,1.300124
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,6,2.103079
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,7,2.880980
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,8,2.144829
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,9,2.586542
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,10,2.461667
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,11,2.311259
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,12,2.154074
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,13,1.901651
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,14,1.781984
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,15,1.556916
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,16,1.371826
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,17,1.302304
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,18,1.248887
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,19,1.239764
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,20,1.214119
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,21,1.211957
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,22,1.172971
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,23,1.151650
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,24,1.128938
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,25,1.100134
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,26,1.085959
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,27,1.070351
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,28,1.061994
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,29,1.056592
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,30,1.050927
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,31,1.048300
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,32,1.051957
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,33,1.058626
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,34,1.064089
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,35,1.072630
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,36,1.080190
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,37,1.082719
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,38,1.084889
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,39,1.082518
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,40,1.070796
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,41,1.053460
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,42,1.035103
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,43,1.008565
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,44,0.979571
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,45,0.959405
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,46,0.937073
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,47,0.919755
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,48,0.905829
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,49,0.893317
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,50,0.882184
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,51,0.871599
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,52,0.862428
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,53,0.854462
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,54,0.849560
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,55,0.843081
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,56,0.836289
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,57,0.828414
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,58,0.820046
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,59,0.809666
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,60,0.799739
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,61,0.789081
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,62,0.776315
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,63,0.764542
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,64,0.755949
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,65,0.745344
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,66,0.734042
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,67,0.726033
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,68,0.723407
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,69,0.721717
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,70,0.719093
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,71,0.715810
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,72,0.720838
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,73,0.729095
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,74,0.740928
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,75,0.760995
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,76,0.761418
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,77,0.782432
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,78,0.789842
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,79,0.782426
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,80,0.789145
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,81,0.806953
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,82,0.834488
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,83,0.854852
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,84,0.982587
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,85,1.093481
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,86,1.209980
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,87,1.434391
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,88,1.403217
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,89,1.506335
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,90,1.496257
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,91,2.937596
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,92,1.799695
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,93,2.368836
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,94,17.116181
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,95,45.643754
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,96,44.969831
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,97,256.247804
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,98,466.201930
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,99,157.292102
HiSeq2500_LAB02_Father_REP01,HiSeq2500_LAB02_Father_REP01,100,0.070139
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,0,2.108582
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,1,0.740876
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,2,0.721689
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,3,1.084706
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,4,0.808791
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,5,0.869987
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,6,1.059405
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,7,0.997600
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,8,0.941608
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,9,0.988286
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,10,1.027401
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,11,1.087646
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,12,1.105192
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,13,1.172811
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,14,1.159796
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,15,1.213881
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,16,1.190720
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,17,1.224386
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,18,1.224253
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,19,1.230022
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,20,1.206260
HiSeq2500_LAB02_Mother_REP01,HiSeq2500_LAB02_Mother_REP01,21,1.205132
